729 N EDINBURGH AVE APTS,2024-03-04,,729 N EDINBURGH AVE,LOS ANGELES,PR0286890
400 N GENESEE AVE APTS,2025-04-15,,400 N GENESEE AVE,LOS ANGELES,PR0289294
TOLUCA CONTINENTAL TOWNE II,2022-12-30,,10801 BLIX ST ,NORTH HOLLYWOOD,PR0046826
WHOLE FOODS CAFE,2025-06-05,99,2201 WILSHIRE BLVD # #320,SANTA MONICA,PR0045016
SUSY'S PRODUCE,2026-01-30,98,4501 S ALAMEDA ST # P-6,LOS ANGELES,PR0033052
PAVILION'S #3237 MEAT DEPT,2025-10-14,100,9467 W OLYMPIC BLVD ,BEVERLY HILLS,PR0029180
R-RANCH MARKET #6,2025-11-06,91,1800 N LONG BEACH BLVD ,COMPTON,PR0000779
SEE'S CANDIES,2026-03-03,97,392 PLAZA DR ,WEST COVINA,PR0035312
15727 S WHITE AVE APTS,2024-12-03,,15727 S WHITE AVE,COMPTON,PR0280552
GILBERTOS FRUIT #3,2025-03-19,,3210 N FIGUEROA BLVD,LOS ANGELES,PR0313198
SMART DOLLAR AND UP,2026-02-25,95,1018 S ATLANTIC BLVD ,LOS ANGELES,PR0010261
AFC SUSHI,2026-03-03,100,4311 LINCOLN BLVD,MARINA DEL REY,PR0157667
8419 ORION AVE,2021-06-30,,8419 ORION AVE ,NORTH HILLS,PR0082545
11127 HESBY ST CONDOS,2022-01-31,,11127 HESBY ST ,NORTH HOLLYWOOD,PR0114500
LAZY ACRES - MAIN MARKET,2025-04-12,96,2510 PACIFIC COAST HWY,HERMOSA BEACH,PR0216986
JUICE 4 YOU,2025-04-24,93,5121 IRWINDALE AVE,IRWINDALE,PR0235179
RAAD MART,2024-12-05,98,5835 S FIGUEROA ST,LOS ANGELES,PR0226943
JON'S DELI,2025-10-28,96,20151 ROSCOE BLVD ,WINNETKA,PR0020302
SOLHEIM LUTHERAN HOME,2024-06-21,,2236 MERTON AVE ,LOS ANGELES,PR0135487
FOOTHILL DAIRY DRIVE IN,2025-12-08,98,130 S VALLEY CENTER AVE,SAN DIMAS,PR0168812
EL MILAGRO PANADERIA,2024-09-09,94,12040 FOOTHILL BLVD STE 103,SYLMAR,PR0004649
A PLUS DISCOUNT STORE,2025-12-04,96,12534 ATLANTIC AVE STE B,LYNWOOD,PR0227717
NEW COLLEGE VIEW SCHOOL - THERAPY POOL,2022-08-02,,1700 E MOUNTAIN ST,GLENDALE,PR0172612
ASHWOOD PARK - SPLASH PAD,2023-09-06,,201 S ASH AVE ,INGLEWOOD,PR0225596
CARL'S JR,2025-10-07,95,1400 E ROSECRANS AVE,COMPTON,PR0160699
TRYLON HOTEL,2026-04-05,,6515 FRANKLIN AVE ,LOS ANGELES,PR0136182
PARAGON HOTEL,2024-08-30,,1143 N MISSION RD ,LOS ANGELES,PR0137559
BELCREST APTS HOTEL,2026-01-06,,637 HAUSER BLVD ,LOS ANGELES,PR0137136
RAVELLO TOWNHOMES SPA POOL,2025-07-14,,15344 ASHLEY CT ,WHITTIER,PR0048445
8712 GREGORY WAY HOA SPA POOL,2022-06-15,,8712 GREGORY WAY ,LOS ANGELES,PR0058409
MANITOBA WEST SPA POOL,2021-06-29,,8150 MANITOBA ST ,PLAYA DEL REY,PR0052213
COSTCO WHOLESALE #1318 - DELI / ROTISSERIE,2025-04-09,98,2000 MARKET PLACE DR,MONTEREY PARK,PR0211616
2ND POOL,2021-08-24,,3030 MERRILL DR ,TORRANCE,PR0157766
ANTOJITOS,2024-07-10,97,809 S VICTORY BLVD,BURBANK,PR0232570
RAMADA PLAZA WEST HOLLYWOOD,2025-11-06,,8585 SANTA MONICA BLVD ,LOS ANGELES,PR0137337
STARBUCKS COFFEE,2025-07-23,99,4000 W CENTURY BLVD,INGLEWOOD,PR0224009
RAVELLO TOWNHOMES SWIMMING POOL,2025-07-14,,15344 ASHLEY CT ,WHITTIER,PR0048444
SUBWAY #25471,2025-10-30,95,947 LA BREA AVE,INGLEWOOD,PR0227315
TOY CHEVRON,2024-08-14,90,1860 W AVENUE I ,LANCASTER,PR0044222
ABE'S CHEVRON SERVICE,2025-11-12,98,2065 S LA CIENEGA BLVD ,LOS ANGELES,PR0015562
BATZ LIQUOR,2026-01-15,96,1448 W AVENUE I,LANCASTER,PR0034225
BLOOMFIELD PARK WADING POOL FILL AND DRAIN WADING POOL,2024-09-27,,21420 PIONEER BLVD ,LAKEWOOD,PR0124418
8712 GREGORY WAY HOA SWIMMING POOL,2022-06-15,,8712 GREGORY WAY ,LOS ANGELES,PR0058408
WINGSTOP,2024-10-15,97,1110 TRUMAN ST,SAN FERNANDO,PR0160683
8712 GREGORY WAY HOA,2022-06-15,,8712 GREGORY WAY ,LOS ANGELES,PR0020805
GREGORY TERRACE,2022-06-15,,8642 GREGORY WAY ,LOS ANGELES,PR0016995
BRONCO MOTEL,2025-09-04,,5015 S CENTRAL AVE ,LOS ANGELES,PR0135825
SANDS CHINESE RESTAURANT,2024-10-26,90,15706 ARROW HWY,IRWINDALE,PR0234950
HAVEN - SWIMMING POOL,2022-11-09,,11924 WASHINGTON BLVD,CULVER CITY,PR0234382
11308 S FIGUEROA ST APTS,2021-09-16,,11308 S FIGUEROA ST,LOS ANGELES,PR0229947
LA TAPACHULTECA,2025-03-24,94,6651 VAN NUYS BLVD,VAN NUYS,PR0228955
1132 W 255TH ST APTS,2025-01-17,,1132 W 255TH ST,HARBOR CITY,PR0221440
"INDIAN MASALA HOUSE, INC",2025-03-24,95,17934 VENTURA BLVD,ENCINO,PR0258325
TASTY CHOICE #2,2024-08-30,92,1722 DURFEE AVE,SOUTH EL MONTE,PR0258103
7-ELEVEN STORE 39473A,2025-07-30,93,9010 BROADWAY AVE,TEMPLE CITY,PR0258252
NAY'S TACOS INC,2026-01-17,96,7549 ALONDRA BLVD,PARAMOUNT,PR0257652
GALI'S RESTAURANT,2024-10-08,73,6300 S MAIN ST,LOS ANGELES,PR0258109
1164 S NORTON AVE APTS,2024-01-19,,1164 S NORTON AVE,LOS ANGELES,PR0233609
328 N MONTEREY ST APTS,2023-10-11,,328 N MONTEREY ST,ALHAMBRA,PR0238288
"JNJ FOODS, LLC",2024-01-18,,7333 FULTON AVE # 6,LOS ANGELES,PR0251273
SABORCITOS,2025-03-28,91,1161 MACLAY AVE STE G,SAN FERNANDO,PR0257412
BIONICOS Y RASPADOS PAJARITA,2025-11-14,92,8100 CALIFORNIA AVE UNIT G,SOUTH GATE,PR0286400
GOOD DAY DONUTS,2024-08-22,93,8245 SEPULVEDA BLVD,PANORAMA CITY,PR0286062
MCDONALD'S,2025-06-18,94,401 E MANCHESTER BLVD,INGLEWOOD,PR0285090
JENNY'S DONUTS,2025-09-24,90,15130 PARAMOUNT BLVD,PARAMOUNT,PR0288301
HAYRIK INC,2024-10-02,95,1100 S CENTRAL AVE UNIT D & E,GLENDALE,PR0288134
HAVEN - SPA POOL,2022-11-09,,11924 WASHINGTON BLVD,CULVER CITY,PR0234383
BUMBLEBEE DONUT #2,2024-09-11,91,798 E ALOSTA ST,AZUSA,PR0288342
LA LIBERTAD #4,2025-10-15,92,12650 SHERMAN WAY #15,NORTH HOLLYWOOD,PR0287896
URBANE CAFE,2024-09-11,93,886 E ALOSTA AVE,AZUSA,PR0287374
THE HOME DEPOT #6673,2025-08-06,99,9700 LOWER AZUSA RD,EL MONTE,PR0289199
JACK IN THE BOX # 181,2025-01-28,98,5033 KANAN RD,AGOURA HILLS,PR0288887
MAYTIME LANE CONDOMINIUM     SWIMMING POOL,2021-06-22,,5400 MAYTIME LN ,CULVER CITY,PR0051294
MAKI NOHO,2025-04-16,96,5077 LANKERSHIM BLVD STE B,NORTH HOLLYWOOD,PR0288936
TLACOLULA #2,2025-12-04,94,8874 CADILLAC AVE,LOS ANGELES,PR0288949
3976 INGLEWOOD BLVD APTS,2023-11-22,,3976 INGLEWOOD BLVD,LOS ANGELES,PR0232376
MAISON DE VILLE SWIMMING POOL,2021-10-21,,23902 DE VILLE WAY ,MALIBU,PR0056487
FLUX BAR,2025-09-18,98,17817 LAKEWOOD BLVD,BELLFLOWER,PR0163959
THE PROUD BIRD-WEST BALLROOM,2024-07-18,99,11022 AVIATION BLVD ,LOS ANGELES,PR0026935
MT SAN ANTONIO GARDENS SPA POOL,2026-01-22,,900 E HARRISON AVE ,POMONA,PR0123673
MANITOBA WEST SPA POOL,2021-06-29,,8150 MANITOBA ST ,PLAYA DEL REY,PR0052212
NOHO SENIOR APTS COLONY SWIMMING POOL,2023-10-04,,10747 MAGNOLIA BLVD ,NORTH HOLLYWOOD,PR0050380
WORTHINGTON MANOR,2023-04-12,,1801 FAIR OAKS AVE ,SOUTH PASADENA,PR0004933
1427 025TH ST HOA,2023-05-10,,1427 25TH ST,SANTA MONICA,PR0015349
THE WOODS,2022-03-17,,3902 BRESEE AVE ,BALDWIN PARK,PR0013161
AUSTIN TERRACE HOA,2021-07-29,,4295 VIA ARBOLADA,LOS ANGELES,PR0012326
PRIMO BURGER #11,2025-06-17,98,44275 N DIVISION ST ,LANCASTER,PR0009271
CIRCUS LIQUORS,2025-07-15,95,13130 FOOTHILL BLVD ,SYLMAR,PR0023059
B P O E NO 1919,2023-07-27,94,1735 162ND ST,GARDENA,PR0027513
55TH STREET MARKET,2025-08-28,93,5428 S HOOPER AVE ,LOS ANGELES,PR0032312
NORTHRIDGE TOWNHOME ESTATE     SWIMMING POOL,2025-07-29,,10051 MELINDA WAY ,NORTHRIDGE,PR0055309
ORCHID HOTEL,2026-03-14,,819 S FLOWER ST ,LOS ANGELES,PR0136281
THE REDONDO BEACH HOTEL,2026-03-28,,400 N HARBOR DR,REDONDO BEACH,PR0164639
CLUB SALUD Y BIENESTAR,2026-01-15,95,18125 SATICOY ST STE D,RESEDA,PR0155996
LEE ESTHERS CREOLE & CAJON,2025-05-08,94,830 1/2 E AVENUE Q-6,PALMDALE,PR0002944
318 W 84TH PL APTS,2023-12-05,,318 W 84TH PL ,LOS ANGELES,PR0178183
VAN NUYS PIERCE PARK APTS,2021-10-07,,12601 PIERCE ST ,PACOIMA,PR0194636
PITAS TO GO,2025-03-08,93,15646 ARROW HWY,IRWINDALE,PR0192831
FREEHAND - LOUNGE BAR,2024-12-21,97,416 W 8TH ST,LOS ANGELES,PR0197455
FREEHAND - COFFEE BAR,2024-12-21,96,416 W 8TH ST,LOS ANGELES,PR0197457
WEIRD BEERS,2025-08-21,92,213 W 7TH ST,LOS ANGELES,PR0200746
320 S HOBART BLVD APTS,2024-04-15,,320 S HOBART BLVD,LOS ANGELES,PR0204569
858 MORAGA DR APTS,2023-07-18,,858 MORAGA DR,LOS ANGELES,PR0205096
THE EMERALD SWIMMING POOL,2024-08-28,,3624 EMERALD ST,TORRANCE,PR0205112
NIGHT MARKET SAHM,2026-03-05,93,2533 LINCOLN BLVD,VENICE,PR0204842
910 W SHORB ST APTS,2022-09-16,,910 W SHORB ST,ALHAMBRA,PR0205757
LOMA VISTA APARTMENTS,2022-08-12,,12544 VAN NUYS BLVD,PACOIMA,PR0206604
1721 S 3RD ST APTS,2021-12-06,,1721 S 3RD ST,ALHAMBRA,PR0207045
130 ALEXANDRIA APTS,2023-08-07,,130 N ALEXANDRIA AVE,LOS ANGELES,PR0207031
DURBIN I APTS SWIMMING POOL,2024-12-18,,23105 MADISON ST,TORRANCE,PR0207391
442 W 88TH ST APTS,2023-12-04,,442 W 88TH ST,LOS ANGELES,PR0208258
PALACE COURT SWIMMING POOL,2021-11-18,,7760 PASEO DEL REY,PLAYA DEL REY,PR0208193
PALACE COURT,2021-11-18,,7760 PASEO DEL REY,PLAYA DEL REY,PR0208194
344 S SERRANO AVE APTS,2023-08-04,,344 S SERRANO AVE,LOS ANGELES,PR0208724
ALBERTSON'S #108 - MAIN MARKET,2025-08-18,99,1735 ARTESIA BLVD ,GARDENA,PR0209147
1422 MIDVALE AVE APTS,2023-09-06,,1422 MIDVALE AVE,LOS ANGELES,PR0209270
ALTA DENA DRIVE IN DAIRY,2026-02-05,97,456 E SAN BERNARDINO RD,COVINA,PR0210007
BIBI'S FRESH FRUIT # 3,2023-09-13,,1202 E 1ST ST,LOS ANGELES,PR0279997
1443 25TH ST HOA,2023-05-09,,1443 25TH ST ,SANTA MONICA,PR0025922
509 BERYL ST APTS,2023-09-25,,509 BERYL ST,REDONDO BEACH,PR0284081
LILY'S CATERING,2023-09-13,95,924 W WASHINGTON BLVD,LOS ANGELES,PR0244097
MOM & POP SHOP,2023-09-13,,114 S LEMON ST,FULLERTON,PR0178871
818 E ROUTE 66 APTS,2023-09-12,,818 E ROUTE 66,GLENDORA,PR0282659
1323 N AZUSA,2023-09-15,,1323 N AZUSA AVE,AZUSA,PR0281783
2613 W IMPERIAL HWY APTS,2023-09-08,,2613 W IMPERIAL HWY,INGLEWOOD,PR0279644
BLUE BURRO CANTINA,2024-10-23,90,1313 SEPULVEDA BLVD #2,TORRANCE,PR0280669
1458 W 036TH ST APTS,2023-09-15,,1458 W 36TH ST,LOS ANGELES,PR0280492
ROUND TABLE PIZZA,2025-07-24,92,750 S INDIAN HILL BLVD #B,CLAREMONT,PR0283208
CAFE CALI,2025-08-08,90,745 S OXFORD AVE 2ND FLOOR,LOS ANGELES,PR0277970
VERVE COFFEE ROASTERS,2025-03-13,92,500 MATEO ST UNIT 102,LOS ANGELES,PR0283537
AMPLIFY,2025-07-17,98,1100 N SANTA ANITA AVE,SOUTH EL MONTE,PR0283110
NORMANDIE COUNTRY BAKERY,2025-04-23,91,3022 S COCHRAN AVE,LOS ANGELES,PR0282172
THE BEST FCKN FOOD TRUCK,2025-10-31,93,924 W WASHINGTON BLVD,LOS ANGELES,PR0283927
MARRIOTT HOTEL BURBANK SWIMMING POOL,2025-10-01,,2500 N HOLLYWOOD WAY,BURBANK,PR0156224
YAMACHO-HASEGAWA,2024-11-09,96,3525 W CARSON ST # 164-D,TORRANCE,PR0235331
10002 BEN HUR AVE APTS,2025-06-17,,10002 BEN HUR AVE,WHITTIER,PR0231208
SUPERIOR GROCERS #105 BAK/RE,2025-06-16,93,7300 ATLANTIC BLVD ,CUDAHY,PR0014378
FU SING RESTAURANT,2025-08-20,90,2140 ARTESIA BLVD UNIT G,TORRANCE,PR0200789
STARBUCKS 49425,2025-12-31,97,1740 CENTINELA AVE,INGLEWOOD,PR0201475
RAFFIS MARKET AND GROCERY - DELI,2025-03-12,94,324 S GLENOAKS BLVD,BURBANK,PR0202066
RASPADO XPRESS,2025-05-08,92,8202 SAN FERNANDO RD,SUN VALLEY,PR0202084
1213 1/2 N SCREENLAND DR APTS,2023-06-22,,1213 1/2 N SCREENLAND DR,BURBANK,PR0202494
131 N LAMER ST APTS,2024-02-26,,131 N LAMER ST,BURBANK,PR0203162
PARK NORTHRIDGE SWIMMING POOL (19521 RINALDI),2025-09-11,,19501 RINALDI ST ,PORTER RANCH,PR0052827
SUNCREST,2022-11-01,,928 FAIRVIEW AVE,ARCADIA,PR0203151
SKY VIEW TERRACE,2022-10-19,,6318 S COMSTOCK AVE,WHITTIER,PR0203637
1005 W 159TH ST APTS,2021-08-26,,1005 W 159TH ST,GARDENA,PR0203646
11307 S WRIGHT RD APTS,2021-11-02,,11307 S WRIGHT RD,LYNWOOD,PR0203788
13933 S ARTHUR AVE APTS,2023-04-21,,13933 S ARTHUR AVE,PARAMOUNT,PR0203463
8043 E 1ST ST APTS,2023-05-10,,8043 E 1ST ST,PARAMOUNT,PR0203343
7336 S ROSEMEAD BLVD APTS,2022-10-13,,7336 S ROSEMEAD BLVD,PICO RIVERA,PR0203440
8224 2ND ST APTS,2023-04-18,,8224 2ND ST,PARAMOUNT,PR0204071
3519 WHISTLER AVE APTS,2021-11-08,,3519 WHISTLER AVE,EL MONTE,PR0203975
2816 SUNSET PLACE,2025-06-11,,2816 SUNSET PL,LOS ANGELES,PR0204560
2816 SUNSET PLACE,2023-06-13,,2816 SUNSET PL,LOS ANGELES,PR0204561
863 FAIRVIEW AVE APTS,2022-09-19,,863 FAIRVIEW AVE,ARCADIA,PR0204267
13841 1/2 S ARTHUR AVE APTS,2023-05-26,,13841 1/2 S ARTHUR AVE,PARAMOUNT,PR0204570
COMMISSARY POST EXCHANGE,2026-04-07,92,3121 W OLIVE AVE,BURBANK,PR0121816
MARISCOS 4 VIENTOS NO 5,2024-04-03,96,1251 E OLYMPIC BLVD UNIT 104,LOS ANGELES,PR0227724
BERRY BRAND,2024-10-23,92,12604 SOUTH ST,CERRITOS,PR0236520
GOLDEN BOWL VN,2025-02-12,93,13718 SHERMAN WAY,VAN NUYS,PR0215001
JADE WOK CHINESE CUISINE,2024-03-22,91,625 W COLLEGE ST STE #109,LOS ANGELES,PR0041906
THE THIRSTY MERCHANT,2025-04-29,90,12430 RIVERSIDE DR,VALLEY VILLAGE,PR0215630
CHA CHA 8,2024-11-20,92,8111 VAN NUYS BLVD STE 108,PANORAMA CITY,PR0219161
LALA LAND,2025-11-04,90,15207 CRENSHAW BLVD,GARDENA,PR0218695
54TH VAN NESS LIQUOR MARKET,2025-03-19,86,2201 W 54TH ST ,LOS ANGELES,PR0026460
FOUNTAIN PARK@ PLAYA VISTA,2022-03-29,,13151 FOUNTAIN PARK DR,PLAYA VISTA,PR0226440
SUPERIOR SUPERWAREHOUSE-TORT,2026-04-02,98,151 S HACIENDA BLVD ,LA PUENTE,PR0048054
TACO BELL #71,2026-03-31,97,1115 N SAN FERNANDO BLVD ,BURBANK,PR0016161
DON TONY TAQUERIA,2026-03-10,92,3850 BALDWIN AVE,EL MONTE,PR0205803
WABA GRILL,2024-10-30,94,10840 GARFIELD AVE # 102,SOUTH GATE,PR0218880
020TH CENTURY MOTOR LODGE,2024-08-13,,1345 E ROUTE 66 ,GLENDORA,PR0137056
CALIFORNIA CHICKEN CAFE,2025-08-20,95,22333 VENTURA BLVD ,WOODLAND HILLS,PR0030627
09/19/08 HOUSING TASK FORCE,2024-12-31,,747 S NEW HAMPSHIRE AVE,LOS ANGELES,PR0217815
6434 YUCCA ST APTS,2022-12-22,,6434 YUCCA ST,LOS ANGELES,PR0215715
FANTASY COTTON CANDY,2025-11-22,90,8450 OTIS ST SPAC #63,SOUTH GATE,PR0315067
MOF SUSHI,2025-11-22,90,10953 SAN FERNANDO RD,PACOIMA,PR0319840
QUEENCITY INN SWIMMING POOL,2024-05-19,,3555 E PACIFIC COAST HWY ,SIGNAL HILL,PR0123970
LA JOLLA HOTEL,2024-06-04,,721 E 6TH ST ,LOS ANGELES,PR0136331
STARBUCKS,2025-07-18,100,1200 GRAND CENTRAL AVE ,GLENDALE,PR0129116
RAMIRO'S CATERING,2024-07-24,91,2617 STINGLE AVE ,ROSEMEAD,PR0142992
QUALITY INN,2025-09-09,,2255 N BUENA VISTA ST ,BURBANK,PR0136122
ELIZABETH ICE CREAM,2024-03-13,93,3325 S CENTRAL AVE ,LOS ANGELES,PR0143117
CHICKS PERFUMES COSMETICS & BEAUTY SUPPLY,2023-08-01,99,3425 E 1ST ST # 2123,LOS ANGELES,PR0167124
THE BUFFALO SPOT,2025-06-25,91,961 S LONG BEACH BLVD UNIT 103,COMPTON,PR0317923
CABRINI VILLAS SWIMMING POOL - 7738 VIA SORRENTO,2025-06-18,,9600 CABRINI DR ,BURBANK,PR0050322
LA MICHOACANA SCOOPS  RESTAURANT,2025-06-25,95,13563 TELEGRAPH RD # 100,WHITTIER,PR0315773
RESTAURANT,2025-06-25,92,13563 TELEGRAPH RD # 120,WHITTIER,PR0315646
TOP OF THE TEE BAR,2025-06-25,99,10768 BELLAGIO RD,LOS ANGELES,PR0294193
BURGER KING 31575,2025-06-25,96,13755 ROSCOE BLVD UNIT 100,PANORAMA CITY,PR0318286
PEARL'S RED HOTS,2025-06-24,97,4359 TUJUNGA AVE,STUDIO CITY,PR0318051
AEROSPACE  NORTH EAST D8,2026-02-04,95,200 AVIATION BLVD NE D8,EL SEGUNDO,PR0318064
THE BROWN STONE SPA POOL,2025-06-24,,14323 S CERISE AVE,HAWTHORNE,PR0286096
EDDIE'S LIQUOR,2025-06-25,96,5024 WHITTIER BLVD,LOS ANGELES,PR0317117
AMAN DINE,2025-06-25,96,650 S HILL ST STE K10,LOS ANGELES,PR0318164
MOM SAID YES,2025-07-15,95,4525 CALLE MAYOR,TORRANCE,PR0317434
MICHOACANA FRESKA BAR,2025-06-24,90,21712 HAWTHORNE BLVD STE 297A,TORRANCE,PR0316864
THE BROWN STONE SWIMMING POOL,2025-06-26,,14323 S CERISE AVE,HAWTHORNE,PR0286095
CABRINI VILLAS SWIMMING POOL - 8022 VIA VERONA,2025-06-18,,9600 CABRINI DR ,BURBANK,PR0050318
LODGE BREAD COMPANY,2025-06-24,98,295 S ROBERTSON BLVD,BEVERLY HILLS,PR0317811
RDLC PANAMERICAN BAKERY,2025-06-25,90,11540 S HAWTHORNE BLVD STE D,HAWTHORNE,PR0313513
SUNSHINE,2026-02-10,90,7549 ALONDRA BLVD,PARAMOUNT,PR0314203
31821  CRYSTALAIRE DR,2026-02-10,,31821 CRYSTALAIRE DR ,LLANO,PR0296310
THE HABIT RESTAURANTS LLC,2025-10-23,97,7782 SAN FERNANDO RD,SUN VALLEY,PR0253716
405 :LIQUOR,2026-01-06,95,15814 HAWTHORNE BLVD,LAWNDALE,PR0315425
US AQUA AND MERCADO,2025-06-25,98,3359 WHITTIER BLVD STE 1/2,LOS ANGELES,PR0316046
CIELO MAR Y TIERRA CATERING,2026-02-09,95,8767 LAUREL CANYON BLVD,SUN VALLEY,PR0317803
MEN'S LOCKER ROOM BAR,2025-06-25,99,10768 BELLAGIO RD,LOS ANGELES,PR0294191
"8811 SEPULVEDA, LP SPLASH PAD",2025-06-24,,8832 LANGDON AVE,LOS ANGELES,PR0276820
CASA LEO,2025-06-25,94,4500 LOS FELIZ BLVD STE C,LOS ANGELES,PR0318276
SMILING ISLANDER,2025-06-24,0,2832 MANSFIELD DR,BURBANK,PR0314070
"STAGING ROOM, THE GRILL BAR & KITCHEN, BASEMENT",2025-06-25,93,10768 BELLAGIO RD,LOS ANGELES,PR0294196
ERIK'S SWEET CREATIONS,2025-10-27,96,4414 W VICTORY BLVD,BURBANK,PR0318248
DOS AMANTES GRILL CORP,2026-03-09,98,8412 W 3RD ST,LOS ANGELES,PR0318194
CABRINI VILLAS SPA POOL - 8022 VIA VERONA,2025-06-18,,9600 CABRINI DR ,BURBANK,PR0050319
DAMI K FOOD,2025-06-25,95,333 S ALAMEDA ST #100E,LOS ANGELES,PR0313095
NORTHBROOKE SPA POOL,2025-06-24,,9000 VANALDEN AVE ,NORTHRIDGE,PR0050708
BABA MEDITERRANIAN CUISINE,2025-06-25,96,5625 AVALON BLVD,LOS ANGELES,PR0317614
MOISHES AUXILLARY KITCHEN,2025-10-22,94,6333 W 3RD ST BLDG 11,LOS ANGELES,PR0317804
HEAVENLY LAVASH,2025-11-04,91,1244 S GLENDALE AVE STE C,GLENDALE,PR0318195
COUSIN MAINE LOBSTER LA,2025-09-05,91,762 SLAUSON AVE SPAC 154,LOS ANGELES,PR0317696
TACOS LIONYDAS,2025-06-25,97,5625 AVALON BLVD,LOS ANGELES,PR0314271
ARBOR PALMS SPA POOL,2025-06-24,,3627 WINDSONG ST ,EL MONTE,PR0059137
CABRINI VILLAS SWIMMING POOL - 7759 VIA CATALINA,2025-06-18,,9600 CABRINI DR ,BURBANK,PR0050320
CABRINI VILLAS SWIMMING POOL - 7809 VIA GENOVA,2025-06-18,,9600 CABRINI DR ,BURBANK,PR0050321
COUSINS MAINE LOBSTER LA,2025-09-19,95,762 E SLAUSON AVE SPAC #154,LOS ANGELES,PR0317616
CABRINI VILLAS SPA POOL - 7806 VIA RICARDO,2025-06-18,,9600 CABRINI DR ,BURBANK,PR0050317
807 20TH ST APTS,2023-08-28,,807 20TH ST,SANTA MONICA,PR0202266
1141 19TH ST APTS,2023-11-08,,1141 19TH ST,SANTA MONICA,PR0202949
2636 23RD ST APTS,2023-05-22,,2636 23RD ST,SANTA MONICA,PR0203008
907 21ST ST APTS,2023-04-21,,907 21ST ST,SANTA MONICA,PR0204050
CONTINENTAL MANOR,2024-07-15,,11255 MOORPARK ST,NORTH HOLLYWOOD,PR0203589
1024 S OSAGE AVE APTS,2023-11-01,,1024 S OSAGE AVE,INGLEWOOD,PR0204302
1024 S OSAGE AVE APTS SWIMMING POOL,2023-11-01,,1024 S OSAGE AVE,INGLEWOOD,PR0204301
7617 1/2 S MAIN ST APTS,2022-07-22,,7617 1/2 S MAIN ST,LOS ANGELES,PR0204223
2220 LAS COLINAS AVE APTS,2025-02-18,,2220 LAS COLINAS AVE,LOS ANGELES,PR0204403
649 N ARDMORE AVE APTS,2022-10-20,,649 N ARDMORE AVE,LOS ANGELES,PR0205073
2636 - 40,2023-01-31,,2640 MUSCATEL AVE,ROSEMEAD,PR0208745
ROXY & JO'S SEAFOOD GRILL AND OYSTER BAR,2025-07-07,98,6333 W 3RD ST # 436,LOS ANGELES,PR0206190
111 S OLIVE AVE APTS,2021-12-29,,111 S OLIVE AVE,ALHAMBRA,PR0208049
10851 MOORPARK ST APTS,2025-03-11,,10851 MOORPARK ST,NORTH HOLLYWOOD,PR0208778
BASEMENT MAIN BAR,2026-02-22,99,777 W CHICK HEARN CT ,LOS ANGELES,PR0047985
ORCHESTRA MAIN BAR,2026-02-22,98,777 W CHICK HEARN CT ,LOS ANGELES,PR0039769
7-ELEVEN #2175-20248D,2026-03-18,97,2705 E HUNTINGTON DR ,DUARTE,PR0000609
GREENBRIAR LANE TOWNHOMES,2021-06-10,,140 GREENBRIAR LN ,LA PUENTE,PR0008046
CVS/PHARMACY #9788,2026-02-19,97,2315 HUNTINGTON DR ,DUARTE,PR0033507
CULB LOUNGE,2023-02-11,99,900 W OLYMPIC BLVD # LEVEL,LOS ANGELES,PR0017025
MONAMI ALTA DENA DELI,2026-01-29,93,605 S AZUSA WAY ,LA PUENTE,PR0016054
1014 9TH ST HOA,2023-05-23,,1014 9TH ST ,SANTA MONICA,PR0009327
CONDOS,2022-07-13,,1226 N KINGS RD ,WEST HOLLYWOOD,PR0047243
1124 N KINGS RD HOA SWIMMING POOL,2021-12-17,,1124 N KINGS RD ,WEST HOLLYWOOD,PR0051674
SALSITA VERDE,2026-04-01,93,7437 SCOUT AVE ,BELL GARDENS,PR0140353
1124 N KINGS RD HOA SPA POOL,2021-12-17,,1124 N KINGS RD ,WEST HOLLYWOOD,PR0051675
GREENBRIAR LANE TOWNHOMES      SPA POOL,2023-06-26,,140 GREENBRIAR LN ,LA PUENTE,PR0055867
ESPRESSAMENTE,2025-03-10,94,900 W OLYMPIC BLVD ,LOS ANGELES,PR0012035
LA FARMACIA NATURAL,2026-01-29,99,1412 S VERMONT AVE ,LOS ANGELES,PR0013545
1250 N KINGS RD,2022-06-08,,1250 N KINGS RD ,WEST HOLLYWOOD,PR0036366
ORCHESTRA WING BAR SOUTH,2026-02-22,99,777 W CHICK HEARN CT ,LOS ANGELES,PR0023386
MEZZ GALLERY BOX SOUTH,2026-02-22,99,777 W CHICK HEARN CT ,LOS ANGELES,PR0037753
MEZZ GALLERY BOX NORTH,2026-02-22,100,777 W CHICK HEARN CT ,LOS ANGELES,PR0032679
SWIMMING POOL,2026-03-10,,1901 W OLYMPIC BLVD ,LOS ANGELES,PR0152911
1210 N KINGS RD ASS INC        SPA POOL,2022-08-23,,1210 N KINGS RD,WEST HOLLYWOOD,PR0060142
DISCOUNT CLUB #2,2025-12-29,93,377 S ATLANTIC BLVD ,LOS ANGELES,PR0033085
HOLLYWOOD EXPRESS SOUTH SWIMMING POOL,2024-01-17,,141 N ALVARADO ST ,LOS ANGELES,PR0124268
THE LINE HOTEL POOL,2026-02-11,,3515 WILSHIRE BLVD,LOS ANGELES,PR0147414
